source,id,task,context,response_limit,first_pass,recorded_success,response_correct,eventual_success,correct_contents_and_format,undo_restored,seconds,inference_calls,generated_tokens,maximum_prompt_tokens,maximum_response_tokens,finish_reasons,discarded_speculative_calls,response_recoveries,fallback_notices,tool_errors_or_duplicates,outcome,error
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-create-2,create,4096,1024,1,1,1,1,1,1,2.707,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-create-3,create,4096,1024,1,1,1,1,1,1,2.693,2,81,1662,47,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-append-1,append,4096,1024,1,1,1,1,1,1,4.139,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-append-2,append,4096,1024,1,1,1,1,1,1,4.141,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-append-3,append,4096,1024,1,1,1,1,1,1,4.141,3,144,1752,68,"{""stop"": 1, ""tool_calls"": 2}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-multiple-edits-1,multiple-edits,4096,1024,1,1,1,1,1,1,8.57,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-multiple-edits-2,multiple-edits,4096,1024,1,1,1,1,1,1,8.552,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-multiple-edits-3,multiple-edits,4096,1024,1,1,1,1,1,1,8.623,5,375,1958,128,"{""stop"": 1, ""tool_calls"": 4}",2,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-multi-file-1,multi-file,4096,1024,1,1,1,1,1,1,6.115,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-multi-file-2,multi-file,4096,1024,1,1,1,1,1,1,6.122,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-multi-file-3,multi-file,4096,1024,1,1,1,1,1,1,6.12,4,243,1868,109,"{""stop"": 1, ""tool_calls"": 3}",2,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-rtf-1,rtf,4096,1024,0,0,1,0,0,1,7.265,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-rtf-2,rtf,4096,1024,0,0,1,0,0,1,7.278,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-rtf-3,rtf,4096,1024,0,0,1,0,0,1,7.282,4,329,1797,119,"{""stop"": 1, ""tool_calls"": 3}",4,0,1,0,incorrect_edit,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-protected-1,protected,4096,1024,0,1,1,1,1,1,7.824,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-protected-2,protected,4096,1024,0,1,1,1,1,1,7.773,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-protected-3,protected,4096,1024,0,1,1,1,1,1,7.771,5,322,1897,97,"{""stop"": 1, ""tool_calls"": 4}",0,0,1,1,recovered_success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-ambiguous-1,ambiguous,4096,1024,0,0,0,0,1,1,2.862,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-ambiguous-2,ambiguous,4096,1024,0,0,0,0,1,1,2.86,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-ambiguous-3,ambiguous,4096,1024,0,0,0,0,1,1,2.865,2,92,1625,70,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,1,incorrect_clarification,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-delete-1,delete,4096,1024,1,1,1,1,1,1,2.256,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-delete-2,delete,4096,1024,1,1,1,1,1,1,2.25,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-delete-3,delete,4096,1024,1,1,1,1,1,1,2.243,2,51,1608,30,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-move-1,move,4096,1024,1,1,1,1,1,1,3.424,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-move-2,move,4096,1024,1,1,1,1,1,1,3.429,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-matrix-4096.jsonl,final-selected-4096-1024-move-3,move,4096,1024,1,1,1,1,1,1,3.454,2,134,1632,89,"{""stop"": 1, ""tool_calls"": 1}",0,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-unicode-1,held-out-unicode,4096,1024,1,1,1,1,1,1,6.386,4,257,1848,83,"{""stop"": 1, ""tool_calls"": 3}",1,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-unicode-2,held-out-unicode,4096,1024,1,1,1,1,1,1,6.326,4,257,1848,83,"{""stop"": 1, ""tool_calls"": 3}",1,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-unicode-3,held-out-unicode,4096,1024,1,1,1,1,1,1,6.298,4,257,1848,83,"{""stop"": 1, ""tool_calls"": 3}",1,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-near-limit-1,held-out-near-limit,4096,1024,1,1,1,1,1,1,4.973,3,194,1786,73,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-near-limit-2,held-out-near-limit,4096,1024,1,1,1,1,1,1,4.968,3,194,1786,73,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-near-limit-3,held-out-near-limit,4096,1024,1,1,1,1,1,1,4.958,3,194,1786,73,"{""stop"": 1, ""tool_calls"": 2}",1,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-append-1,held-out-append,4096,1024,0,1,1,1,1,1,7.344,4,272,2602,105,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-append-2,held-out-append,4096,1024,0,1,1,1,1,1,7.336,4,272,2602,105,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-append-3,held-out-append,4096,1024,0,1,1,1,1,1,7.326,4,272,2602,105,"{""stop"": 1, ""tool_calls"": 3}",0,0,0,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-target-occurrence-1,held-out-target-occurrence,4096,1024,0,0,1,0,0,1,5.602,4,206,1754,63,"{""tool_calls"": 4}",1,0,0,3,tool_error,The local model could not correct its file-tool arguments. No failed calls changed files. Last error: That file does not exist at the requested relative path. Copy its exact path from list_files. Use / as the directory separator and do not add line labels. Review and Undo keep earlier edits recoverable.
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-target-occurrence-2,held-out-target-occurrence,4096,1024,0,0,1,0,0,1,5.603,4,206,1754,63,"{""tool_calls"": 4}",1,0,0,3,tool_error,The local model could not correct its file-tool arguments. No failed calls changed files. Last error: That file does not exist at the requested relative path. Copy its exact path from list_files. Use / as the directory separator and do not add line labels. Review and Undo keep earlier edits recoverable.
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-target-occurrence-3,held-out-target-occurrence,4096,1024,0,0,1,0,0,1,5.591,4,206,1754,63,"{""tool_calls"": 4}",1,0,0,3,tool_error,The local model could not correct its file-tool arguments. No failed calls changed files. Last error: That file does not exist at the requested relative path. Copy its exact path from list_files. Use / as the directory separator and do not add line labels. Review and Undo keep earlier edits recoverable.
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-rtf-1,held-out-rtf,4096,1024,0,1,1,1,1,1,8.598,6,329,2002,90,"{""stop"": 2, ""tool_calls"": 4}",1,1,1,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-rtf-2,held-out-rtf,4096,1024,0,1,1,1,1,1,8.596,6,329,2002,90,"{""stop"": 2, ""tool_calls"": 4}",1,1,1,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-rtf-3,held-out-rtf,4096,1024,0,1,1,1,1,1,8.581,6,329,2002,90,"{""stop"": 2, ""tool_calls"": 4}",1,1,1,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-quoted-punctuation-1,held-out-quoted-punctuation,4096,1024,0,1,1,1,1,1,8.376,5,357,1969,131,"{""stop"": 2, ""tool_calls"": 3}",0,1,1,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-quoted-punctuation-2,held-out-quoted-punctuation,4096,1024,0,1,1,1,1,1,8.357,5,357,1969,131,"{""stop"": 2, ""tool_calls"": 3}",0,1,1,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-quoted-punctuation-3,held-out-quoted-punctuation,4096,1024,0,1,1,1,1,1,8.376,5,357,1969,131,"{""stop"": 2, ""tool_calls"": 3}",0,1,1,1,recovered_success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-three-files-1,held-out-three-files,4096,1024,1,1,1,1,1,1,11.929,8,460,2261,109,"{""stop"": 1, ""tool_calls"": 7}",2,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-three-files-2,held-out-three-files,4096,1024,1,1,1,1,1,1,12.014,8,460,2261,109,"{""stop"": 1, ""tool_calls"": 7}",2,0,0,0,success,
ai-file-final-additional-4096.jsonl,final-additional-4096-1024-held-out-three-files-3,held-out-three-files,4096,1024,1,1,1,1,1,1,12.014,8,460,2261,109,"{""stop"": 1, ""tool_calls"": 7}",2,0,0,0,success,
